Year,Quarter,Month (Sort Order),MonthIndex,MonthSin,MonthCos,isHolidayMonth,Account ID Text,Region,Segment,RevenueLag1,RevenueLag2,RevenueLag3,RevenueLag12,Rolling3MRevenue,AvgDealSize,AvgDealSizeRolling3M,TopProductId,OpportunityConcentrationHHI,IsActiveLast3M,MonthlyTotalRevenue
2020,1,2,1,0.49999999999999994,0.86602540378443871,0,"252","East","Strategic",517705.7683,,,,47064.1608,22136.5169,34513.7179,20,0.12135045942349186,1,199228.6524
2020,1,2,1,0.49999999999999994,0.86602540378443871,0,"253","West","Large",621763.8041,,,,41754.0883,30473.1502,32475.402,9,0.073802312397526951,1,457097.2524
2020,1,2,1,0.49999999999999994,0.86602540378443871,0,"254","West","Large",407736.5407,,,,40945.7185,28729.9082,26322.2476,10,0.10404956613186975,1,316028.9907
2020,1,2,1,0.49999999999999994,0.86602540378443871,0,"255","East","Large",469836.6557,,,,36141.2812,27402.1933,24728.245,19,0.11331383664431902,1,274021.9333
2020,1,2,1,0.49999999999999994,0.86602540378443871,0,"256","East","Strategic",455215.5807,,,,37387.3237,32023.2345,27417.3707,4,0.0867209803400339,1,416302.0487
2020,1,2,1,0.49999999999999994,0.86602540378443871,0,"257","Central","Small & Medium",441779.1631,,,,40161.7421,31074.9578,36814.9303,21,0.074245065036581154,1,497199.3246
2020,1,2,1,0.49999999999999994,0.86602540378443871,0,"258","West","Small & Medium",498365.5001,,,,38219.9856,30436.7914,28664.9892,2,0.0511940324059546,1,669609.4113
2020,1,2,1,0.49999999999999994,0.86602540378443871,0,"259","Central","Small & Medium",712683.1345,,,,43833.6934,25384.7035,34605.5475,3,0.11406339868380777,1,253847.0351
2020,1,2,1,0.49999999999999994,0.86602540378443871,0,"26","Central","Strategic",523292.1724,,,,40035.005,27985.6094,27524.0659,7,0.081477293535276815,1,391798.5315
2020,1,2,1,0.49999999999999994,0.86602540378443871,0,"260","East","Large",388400.7488,,,,48589.3709,29353.4196,30920.5088,17,0.063667750959232411,1,587068.3929
2020,1,2,1,0.49999999999999994,0.86602540378443871,0,"261","West","Large",391682.3374,,,,32907.2491,27971.2872,24131.9827,2,0.0875399174479862,1,363626.7333
2020,1,2,1,0.49999999999999994,0.86602540378443871,0,"262","West","Strategic",435478.773,,,,54434.8466,26862.6699,33498.3672,4,0.0847541642814853,1,376077.3786
2020,1,2,1,0.49999999999999994,0.86602540378443871,0,"263","West","Strategic",367343.2828,,,,36734.3283,29463.2254,30611.9402,4,0.1101828959592705,1,324095.4799
2020,1,2,1,0.49999999999999994,0.86602540378443871,0,"264","West","Large",307381.6436,,,,31760.5173,28206.8206,28231.5709,13,0.10475310944589164,1,338481.8469
2020,1,2,1,0.49999999999999994,0.86602540378443871,0,"265","West","Strategic",360279.3667,,,,40031.0407,27392.0666,32752.6697,12,0.071020098323327,1,465665.1329
2020,1,2,1,0.49999999999999994,0.86602540378443871,0,"266","East","Strategic",405673.5555,,,,32319.4796,31435.9667,25393.8769,19,0.1203649929444907,1,282923.6999
2020,1,2,1,0.49999999999999994,0.86602540378443871,0,"267","East","Strategic",537277.128,,,,38376.9377,31158.7756,31604.5369,22,0.057817483229071161,1,623175.5125
2020,1,2,1,0.49999999999999994,0.86602540378443871,0,"268","East","Large",767655.2403,,,,45352.9191,31199.3524,29025.8682,20,0.067414882220671823,1,499189.6377
2020,1,2,1,0.49999999999999994,0.86602540378443871,0,"269","East","Strategic",150410.7664,,,,28080.6962,29425.4458,21060.5222,14,0.11277778418897935,1,323679.9035
2020,1,2,1,0.49999999999999994,0.86602540378443871,0,"27","West","Large",210407.6223,,,,32676.4635,29364.7882,32676.4635,17,0.057457718779140153,1,587295.7648
2020,1,2,1,0.49999999999999994,0.86602540378443871,0,"270","East","Strategic",362077.6582,,,,36207.7658,25922.6279,32916.1507,9,0.1499735303061519,1,207381.0228
2020,1,2,1,0.49999999999999994,0.86602540378443871,0,"271","East","Strategic",402103.4535,,,,36554.8594,26760.4701,28721.6753,8,0.071917104527328329,1,454927.9911
2020,1,2,1,0.49999999999999994,0.86602540378443871,0,"272","East","Strategic",339631.3941,,,,30875.5813,24343.4678,30875.5813,19,0.20801654919330706,1,146060.807
2020,1,2,1,0.49999999999999994,0.86602540378443871,0,"273","East","Strategic",462319.0726,,,,41619.1355,33189.613,32014.7196,10,0.066152734377906641,1,630602.6463
2020,1,2,1,0.49999999999999994,0.86602540378443871,0,"274","East","Strategic",323554.564,,,,35950.5071,32558.1052,26962.8803,11,0.0743544118156272,1,488371.5781
2020,1,2,1,0.49999999999999994,0.86602540378443871,0,"275","West","Large",325761.0923,,,,34562.0246,35529.2412,27649.6197,12,0.058267336632851122,1,675055.5819
2020,1,2,1,0.49999999999999994,0.86602540378443871,0,"276","East","Large",346047.6172,,,,38449.7352,37519.8121,28837.3014,22,0.12501312088936162,1,337678.3092
2020,1,2,1,0.49999999999999994,0.86602540378443871,0,"277","East","Large",581758.3662,,,,49114.2664,27065.0526,33766.0581,5,0.056713175332855074,1,541301.0515
2020,1,2,1,0.49999999999999994,0.86602540378443871,0,"278","East","Strategic",364788.3842,,,,32879.2272,30068.1094,25291.7132,15,0.067999388961779386,1,511157.859
2020,1,2,1,0.49999999999999994,0.86602540378443871,0,"279","East","Large",555895.3246,,,,37059.6883,29588.2827,30883.0736,3,0.092833216256622983,1,384647.6754
2020,1,2,1,0.49999999999999994,0.86602540378443871,0,"28","East","Large",372022.0035,,,,30434.5722,32259.2855,27667.7929,7,0.072330696141231776,1,516148.5673
2020,1,2,1,0.49999999999999994,0.86602540378443871,0,"280","Central","Small & Medium",559787.4649,,,,44153.1628,26901.4413,31166.9384,17,0.10856328530694706,1,295915.854
2020,1,2,1,0.49999999999999994,0.86602540378443871,0,"281","West","Large",485707.8263,,,,42295.6845,32030.0197,35788.6561,23,0.074605527551404621,1,480450.2951
2020,1,2,1,0.49999999999999994,0.86602540378443871,0,"282","Central","Large",460020.1577,,,,48385.245,35170.308,32256.83,5,0.060426682006971183,1,633065.5446
2020,1,2,1,0.49999999999999994,0.86602540378443871,0,"283","East","Strategic",435435.3401,,,,39585.0309,37316.5545,33495.0262,17,0.0746905464996592,1,559748.3181
2020,1,2,1,0.49999999999999994,0.86602540378443871,0,"284","West","Strategic",287669.5312,,,,35958.6914,33269.1984,31963.2812,8,0.0695043451523271,1,532307.1741
2020,1,2,1,0.49999999999999994,0.86602540378443871,0,"285","Central","Strategic",363025.5416,,,,51860.7917,31789.6134,33002.322,8,0.0496062373079189,1,699371.4954
2020,1,2,1,0.49999999999999994,0.86602540378443871,0,"286","Central","Small & Medium",413042.8935,,,,31338.4373,30003.9005,28726.9009,22,0.098982376723483687,1,330042.9059
2020,1,2,1,0.49999999999999994,0.86602540378443871,0,"287","Central","Strategic",372742.2115,,,,37274.2212,38337.5546,24849.4808,11,0.070313704692457554,1,575063.3188
2020,1,2,1,0.49999999999999994,0.86602540378443871,0,"288","West","Strategic",605966.6785,,,,47837.7506,33176.6397,35081.0171,13,0.098719598018790808,1,398119.6768
2020,1,2,1,0.49999999999999994,0.86602540378443871,0,"289","East","Strategic",394040.8064,,,,31725.5978,28244.3831,26844.7366,4,0.097950061293415075,1,338932.5974
2020,1,2,1,0.49999999999999994,0.86602540378443871,0,"29","Central","Strategic",630786.2519,,,,42052.4168,29241.3428,31539.3126,8,0.12338899053275475,1,263172.0849
2020,1,2,1,0.49999999999999994,0.86602540378443871,0,"290","West","Large",285258.8262,,,,31695.4251,28753.1565,31695.4251,21,0.10157494526640705,1,345037.8775
2020,1,2,1,0.49999999999999994,0.86602540378443871,0,"291","East","Strategic",533309.1667,,,,56853.0171,30205.394,37902.0114,8,0.075599016283235176,1,453080.9098
2020,1,2,1,0.49999999999999994,0.86602540378443871,0,"292","Central","Large",246789.5493,,,,32235.102,23061.0494,28205.7143,12,0.18823283538461588,1,138366.2966
2020,1,2,1,0.49999999999999994,0.86602540378443871,0,"293","West","Small & Medium",441211.3576,,,,40110.1234,33104.6583,31515.097,10,0.089189922911005748,1,430360.5582
2020,1,2,1,0.49999999999999994,0.86602540378443871,0,"294","Central","Small & Medium",213474.5832,,,,35579.0972,30519.2252,26684.3229,23,0.0857903977249452,1,427269.1526
2020,1,2,1,0.49999999999999994,0.86602540378443871,0,"295","Central","Small & Medium",635048.8562,,,,39028.4803,31402.3684,39028.4803,13,0.063002918412717823,1,565242.632
2020,1,2,1,0.49999999999999994,0.86602540378443871,0,"296","East","Large",306861.0279,,,,33388.9609,24415.2542,26711.1687,19,0.06441569556024751,1,439474.5753
2020,1,2,1,0.49999999999999994,0.86602540378443871,0,"297","East","Large",392347.8261,,,,35483.7518,27210.3668,29032.1605,10,0.09088599987696333,1,353734.7682
2020,1,2,1,0.49999999999999994,0.86602540378443871,0,"298","East","Large",591974.8021,,,,51400.4129,30098.4738,34266.942,20,0.057131666643495012,1,601969.4766
2020,1,2,1,0.49999999999999994,0.86602540378443871,0,"299","East","Strategic",283286.241,,,,31476.249,32314.2944,28328.6241,12,0.099652404232562414,1,387771.5332
2020,1,2,1,0.49999999999999994,0.86602540378443871,0,"3","West","Large",185740.4487,,,,30956.7415,36884.4523,26534.3498,23,0.11381315433535712,1,331960.0706
2020,1,2,1,0.49999999999999994,0.86602540378443871,0,"30","Central","Large",285761.4828,,,,35720.1854,29886.3536,25978.3166,13,0.13113528974612415,1,268977.1821
2020,1,2,1,0.49999999999999994,0.86602540378443871,0,"300","East","Strategic",650082.9259,,,,39894.3704,25979.0675,30395.7108,3,0.15005615552674431,1,181853.4727
2020,1,2,1,0.49999999999999994,0.86602540378443871,0,"301","West","Large",258099.2236,,,,32262.403,34898.5683,25809.9224,22,0.0767222732517336,1,523478.5247
2020,1,2,1,0.49999999999999994,0.86602540378443871,0,"302","West","Strategic",479563.4086,,,,39612.2914,29953.1764,29049.0137,4,0.0942045359027607,1,359438.1171
2020,1,2,1,0.49999999999999994,0.86602540378443871,0,"303","East","Strategic",299433.2024,,,,27221.2002,32724.2471,27221.2002,2,0.083766395997732029,1,425415.2124
2020,1,2,1,0.49999999999999994,0.86602540378443871,0,"304","East","Strategic",480068.7573,,,,43642.6143,25386.9199,36928.3659,16,0.078604187400562242,1,380803.7986
2020,1,2,1,0.49999999999999994,0.86602540378443871,0,"305","Central","Strategic",430426.9993,,,,41392.0601,30805.4862,27594.7067,13,0.11143867233275244,1,308054.8624
2020,1,2,1,0.49999999999999994,0.86602540378443871,0,"306","East","Large",464232.6716,,,,46423.2672,35681.2512,35710.2055,17,0.13417344203988316,1,285450.0095
2020,1,2,1,0.49999999999999994,0.86602540378443871,0,"307","East","Large",377402.0854,,,,38261.2894,29435.1689,34435.1605,15,0.079889353793196519,1,441527.5329
2020,1,2,1,0.49999999999999994,0.86602540378443871,0,"308","East","Large",674843.5772,,,,31662.0737,37355.1724,27532.238,21,0.086131508849789692,1,448262.069
2020,1,2,1,0.49999999999999994,0.86602540378443871,0,"309","East","Strategic",499152.3263,,,,41552.296,31204.5027,30471.6837,12,0.0863978119768562,1,405658.5349
2020,1,2,1,0.49999999999999994,0.86602540378443871,0,"31","East","Strategic",346434.6193,,,,32506.1367,28538.7269,27088.4473,25,0.1529823900741912,1,228309.8151
2020,1,2,1,0.49999999999999994,0.86602540378443871,0,"310","East","Large",580898.5947,,,,38726.573,35946.8046,25256.4606,8,0.066905181292838511,1,575148.8733
2020,1,2,1,0.49999999999999994,0.86602540378443871,0,"311","East","Strategic",351909.3132,,,,36799.2904,29222.5158,32710.4804,8,0.074832161858557331,1,438337.7372
2020,1,2,1,0.49999999999999994,0.86602540378443871,0,"312","East","Small & Medium",404503.4755,,,,29627.201,28627.4955,26664.4809,9,0.10115069364275729,1,314902.4501
2020,1,2,1,0.49999999999999994,0.86602540378443871,0,"313","West","Strategic",619888.7797,,,,44277.77,32462.1087,32625.7252,24,0.0803553839487972,1,422007.4132
2020,1,2,1,0.49999999999999994,0.86602540378443871,0,"314","West","Small & Medium",597564.8057,,,,42724.875,26092.2889,32043.6563,4,0.07853748445508052,1,391384.3334
2020,1,2,1,0.49999999999999994,0.86602540378443871,0,"315","East","Small & Medium",271463.0849,,,,33932.8856,31962.2184,30162.565,1,0.060769062603773814,1,575319.9305
2020,1,2,1,0.49999999999999994,0.86602540378443871,0,"316","East","Strategic",380899.9183,,,,38089.9918,25462.9952,27207.137,8,0.16590970579216913,1,203703.9612
2020,1,2,1,0.49999999999999994,0.86602540378443871,0,"317","East","Small & Medium",322337.1606,,,,32233.7161,36026.6447,26861.4301,5,0.06240437506594592,1,612452.9598
2020,1,2,1,0.49999999999999994,0.86602540378443871,0,"318","East","Small & Medium",552597.1561,,,,37184.3479,31127.7828,30212.2827,10,0.06712712404484969,1,529172.3081
2020,1,2,1,0.49999999999999994,0.86602540378443871,0,"319","East","Small & Medium",306894.9479,,,,45370.9338,31397.2343,34028.2004,8,0.096409831110925576,1,376766.8114
2020,1,2,1,0.49999999999999994,0.86602540378443871,0,"32","East","Large",371914.3383,,,,40517.3709,28638.8819,32413.8967,23,0.11847547674852899,1,286388.8188
2020,1,2,1,0.49999999999999994,0.86602540378443871,0,"320","Central","Small & Medium",414437.47,,,,41772.7191,29992.098,28919.5748,23,0.0632650428685181,1,539857.7642
2020,1,2,1,0.49999999999999994,0.86602540378443871,0,"321","Central","Strategic",315977.1302,,,,39497.1413,37414.8107,31597.713,17,0.0943540842647664,1,448977.7283
2020,1,2,1,0.49999999999999994,0.86602540378443871,0,"322","Central","Large",352942.9976,,,,36773.4813,32560.2872,33096.1332,10,0.12451220126966761,1,293042.5847
2020,1,2,1,0.49999999999999994,0.86602540378443871,0,"323","West","Large",500292.452,,,,41691.0377,28044.0477,29428.9678,6,0.076559165751562519,1,420660.7148
2020,1,2,1,0.49999999999999994,0.86602540378443871,0,"324","Central","Strategic",282373.7578,,,,31374.862,34721.8952,28237.3758,6,0.083829466421801058,1,451384.6378
2020,1,2,1,0.49999999999999994,0.86602540378443871,0,"325","Central","Strategic",424005.5044,,,,38545.9549,32535.9965,38545.9549,8,0.092256840364224477,1,455503.951
2020,1,2,1,0.49999999999999994,0.86602540378443871,0,"326","East","Large",350319.6857,,,,35031.9686,28318.3712,26947.6681,11,0.1544985914108111,1,226546.9694
2020,1,2,1,0.49999999999999994,0.86602540378443871,0,"327","Central","Small & Medium",495417.9344,,,,38859.8992,35511.1742,31087.9193,5,0.0741339713875123,1,532667.6126
2020,1,2,1,0.49999999999999994,0.86602540378443871,0,"328","West","Large",580540.6246,,,,38702.7083,30810.9431,32252.2569,20,0.045666504845261371,1,739462.6335
2020,1,2,1,0.49999999999999994,0.86602540378443871,0,"329","West","Large",358835.445,,,,51262.2064,32822.0658,27602.7265,18,0.10880911242925981,1,328220.6577
2020,1,2,1,0.49999999999999994,0.86602540378443871,0,"33","East","Strategic",283964.4879,,,,35495.561,32704.8214,25814.9534,14,0.13861015924094994,1,261638.5709
2020,1,2,1,0.49999999999999994,0.86602540378443871,0,"330","East","Strategic",473290.3266,,,,34074.9719,32267.9379,29531.6423,7,0.095190844818532544,1,387215.2547
2020,1,2,1,0.49999999999999994,0.86602540378443871,0,"331","East","Large",234570.4248,,,,39095.0708,29734.5464,29321.3031,6,0.063175754292677438,1,535221.8347
2020,1,2,1,0.49999999999999994,0.86602540378443871,0,"332","West","Small & Medium",383872.3313,,,,38387.2331,31832.7122,27419.4522,20,0.057571505246257336,1,604821.532
2020,1,2,1,0.49999999999999994,0.86602540378443871,0,"333","Central","Small & Medium",224144.7354,,,,37357.4559,32383.0113,24904.9706,13,0.13765122958948098,1,323830.1127
2020,1,2,1,0.49999999999999994,0.86602540378443871,0,"334","West","Large",304544.5872,,,,30454.4587,31551.0791,27685.8716,8,0.087981594509896024,1,410164.0282
2020,1,2,1,0.49999999999999994,0.86602540378443871,0,"335","West","Large",344589.8262,,,,31326.3478,31606.8032,28715.8189,13,0.0692659637153944,1,505708.8509
2020,1,2,1,0.49999999999999994,0.86602540378443871,0,"336","West","Small & Medium",480664.7791,,,,46523.4075,28354.7296,27366.7103,2,0.11715489117297827,1,283547.2958
2020,1,2,1,0.49999999999999994,0.86602540378443871,0,"337","Central","Small & Medium",608004.9641,,,,42132.3322,29208.6367,34232.5199,5,0.05869132129155874,1,554964.0979
2020,1,2,1,0.49999999999999994,0.86602540378443871,0,"338","East","Small & Medium",547196.2143,,,,37619.3761,31256.9522,32916.9541,5,0.1353609084747707,1,250055.6176
2020,1,2,1,0.49999999999999994,0.86602540378443871,0,"339","West","Strategic",366623.3604,,,,33043.748,32675.5919,29739.3732,16,0.068439546920417926,1,522809.4698
2020,1,2,1,0.49999999999999994,0.86602540378443871,0,"34","West","Small & Medium",309731.7634,,,,44247.3948,28210.8065,34414.6404,8,0.048944668151893363,1,677059.3564
2020,1,2,1,0.49999999999999994,0.86602540378443871,0,"340","West","Small & Medium",492164.8059,,,,49216.4806,26343.9553,30760.3004,10,0.068167102618189826,1,447847.2403
2020,1,2,1,0.49999999999999994,0.86602540378443871,0,"341","East","Large",244567.1959,,,,33311.7065,25684.7021,33311.7065,9,0.065619050706281518,1,462324.638
2020,1,2,1,0.49999999999999994,0.86602540378443871,0,"342","Central","Small & Medium",432269.054,,,,32550.3899,32536.4912,32550.3899,21,0.11424900064164054,1,325364.9116
2020,1,2,1,0.49999999999999994,0.86602540378443871,0,"343","West","Small & Medium",429914.5116,,,,39083.1374,27243.0849,30708.1794,4,0.0734326462278436,1,463132.4437
2020,1,2,1,0.49999999999999994,0.86602540378443871,0,"344","East","Small & Medium",516800.6726,,,,43820.1306,33407.9424,32134.7624,2,0.071824194163505842,1,534527.0788
2020,1,2,1,0.49999999999999994,0.86602540378443871,0,"345","West","Strategic",213015.3577,,,,35502.5596,32500.2181,26626.9197,18,0.084345913456190913,1,422502.8352
2020,1,2,1,0.49999999999999994,0.86602540378443871,0,"346","East","Strategic",400024.8739,,,,32852.1999,32681.2952,36137.4199,12,0.079695676931675258,1,490219.4287
2020,1,2,1,0.49999999999999994,0.86602540378443871,0,"347","Central","Large",514102.8499,,,,34273.5233,24702.3228,28561.2694,21,0.10509522965934223,1,271725.5504
2020,1,2,1,0.49999999999999994,0.86602540378443871,0,"348","East","Large",240709.9616,,,,34387.1374,29460.9752,26745.5513,11,0.073009397411621837,1,471375.6039
2020,1,2,1,0.49999999999999994,0.86602540378443871,0,"349","West","Large",483523.2774,,,,34537.377,29270.9868,32234.8852,21,0.10603404965158582,1,321980.8549
2020,1,2,1,0.49999999999999994,0.86602540378443871,0,"35","West","Strategic",574737.0345,,,,44210.5411,28070.2294,28736.8517,2,0.057258391560084838,1,533334.3579
2020,1,2,1,0.49999999999999994,0.86602540378443871,0,"350","East","Strategic",293635.7088,,,,32626.1899,28673.8815,29363.5709,3,0.083282110577392765,1,401434.3406
2020,1,2,1,0.49999999999999994,0.86602540378443871,0,"351","East","Large",378338.877,,,,27544.1971,30870.9988,25425.4127,10,0.10911866461119143,1,308709.9882
2020,1,2,1,0.49999999999999994,0.86602540378443871,0,"352","Central","Strategic",461185.768,,,,46118.5768,27633.9619,32941.8406,6,0.0657337120387232,1,497411.3138
2020,1,2,1,0.49999999999999994,0.86602540378443871,0,"353","Central","Small & Medium",585127.8719,,,,41794.848,27448.8036,27863.232,6,0.10007347561134904,1,329385.6432
2020,1,2,1,0.49999999999999994,0.86602540378443871,0,"354","Central","Strategic",214375.1913,,,,35729.1986,34780.7739,30625.0273,22,0.07248938922091433,1,556492.3825
2020,1,2,1,0.49999999999999994,0.86602540378443871,0,"355","West","Small & Medium",324301.0451,,,,32430.1045,34935.2472,32430.1045,16,0.12387868988462408,1,314417.2249
2020,1,2,1,0.49999999999999994,0.86602540378443871,0,"356","East","Large",383945.0616,,,,40011.344,24160.1889,25721.5783,5,0.10331016392217666,1,265762.0784
2020,1,2,1,0.49999999999999994,0.86602540378443871,0,"357","East","Strategic",222219.6009,,,,32747.0471,28258.2372,28068.8975,18,0.14531543852902473,1,226065.8979
2020,1,2,1,0.49999999999999994,0.86602540378443871,0,"36","Central","Strategic",375491.7492,,,,41721.3055,26821.156,34135.6136,19,0.0852297818244866,1,429138.4955
2020,1,2,1,0.49999999999999994,0.86602540378443871,0,"37","East","Large",401774.7929,,,,39391.6931,31727.513,32229.5671,6,0.086803286416545777,1,412457.6685
2020,1,2,1,0.49999999999999994,0.86602540378443871,0,"38","Central","Large",656189.6347,,,,44266.6296,28712.2931,29511.0864,20,0.068087558314997632,1,488108.9832
2020,1,2,1,0.49999999999999994,0.86602540378443871,0,"39","West","Large",382998.8341,,,,33400.3528,25859.8515,27833.6274,20,0.076099115795306954,1,413757.6246
2020,1,2,1,0.49999999999999994,0.86602540378443871,0,"4","West","Small & Medium",469934.9649,,,,36148.8435,38172.2685,31328.9977,2,0.0967659334277264,1,419894.9537
2020,1,2,1,0.49999999999999994,0.86602540378443871,0,"40","East","Strategic",388368.9249,,,,38836.8925,31643.5824,32364.0771,22,0.099435688331859409,1,348079.4065
2020,1,2,1,0.49999999999999994,0.86602540378443871,0,"41","Central","Strategic",405956.5952,,,,33829.7163,22699.3444,31227.4304,3,0.097433399524462019,1,295091.4775
2020,1,2,1,0.49999999999999994,0.86602540378443871,0,"42","East","Strategic",306904.5472,,,,38363.0684,38737.1436,23608.0421,23,0.0693340349804869,1,581057.1534
2020,1,2,1,0.49999999999999994,0.86602540378443871,0,"43","Central","Small & Medium",550141.2176,,,,50012.838,25932.9545,34383.8261,5,0.098736538653099781,1,311195.4536
2020,1,2,1,0.49999999999999994,0.86602540378443871,0,"44","West","Strategic",405574.0204,,,,28811.7778,31978.8333,26192.5253,9,0.10279869071350285,1,415724.8323
2020,1,2,1,0.49999999999999994,0.86602540378443871,0,"45","Central","Small & Medium",351218.4701,,,,29933.8548,27239.605,27439.3669,11,0.15068177612457626,1,217916.8398
2020,1,2,1,0.49999999999999994,0.86602540378443871,0,"46","Central","Small & Medium",486574.976,,,,40547.9147,31003.4145,28622.0574,21,0.10515931357625793,1,341037.56
2020,1,2,1,0.49999999999999994,0.86602540378443871,0,"47","West","Large",383898.2323,,,,34761.7647,32944.8575,28441.4439,8,0.07163137301254191,1,494172.863
2020,1,2,1,0.49999999999999994,0.86602540378443871,0,"48","East","Small & Medium",247448.4097,,,,49489.6819,31414.6664,35349.7728,20,0.10056999826754114,1,345561.3305
2020,1,2,1,0.49999999999999994,0.86602540378443871,0,"49","Central","Large",269004.9592,,,,29889.4399,29618.1916,29889.4399,20,0.068325666627296153,1,503509.2564
2020,1,2,1,0.49999999999999994,0.86602540378443871,0,"5","West","Strategic",267791.3192,,,,38255.9027,29904.7162,29754.591,11,0.0709391948442717,1,478475.4588
2020,1,2,1,0.49999999999999994,0.86602540378443871,0,"50","East","Strategic",583688.8687,,,,48640.7391,33251.8831,29184.4434,2,0.065526867089865326,1,565282.012
2020,1,2,1,0.49999999999999994,0.86602540378443871,0,"51","Central","Strategic",399667.0625,,,,40119.6063,32087.3077,36107.6457,2,0.086207180411628,1,417135.0006
2020,1,2,1,0.49999999999999994,0.86602540378443871,0,"52","Central","Strategic",585724.457,,,,56955.8028,27081.8383,33503.4134,17,0.068847361072650118,1,460391.2514
2020,1,2,1,0.49999999999999994,0.86602540378443871,0,"53","East","Strategic",310488.7987,,,,33093.5084,26972.2063,29416.4519,21,0.075020777194661811,1,431555.3014
2020,1,2,1,0.49999999999999994,0.86602540378443871,0,"54","Central","Large",428996.1069,,,,42899.6107,29799.4232,30642.5791,4,0.075323841737702207,1,446991.3479
2020,1,2,1,0.49999999999999994,0.86602540378443871,0,"55","Central","Strategic",374920.1844,,,,37492.0184,33804.8419,31243.3487,16,0.069695126746817243,1,540877.4702
2020,1,2,1,0.49999999999999994,0.86602540378443871,0,"56","West","Small & Medium",340867.043,,,,42233.0958,29498.8073,29563.1671,14,0.06819114187313613,1,501479.7244
2020,1,2,1,0.49999999999999994,0.86602540378443871,0,"57","Central","Large",239599.4328,,,,39933.2388,28896.7691,34228.4904,23,0.0695116404807301,1,462348.3061
2020,1,2,1,0.49999999999999994,0.86602540378443871,0,"58","East","Strategic",427503.0121,,,,38863.9102,28553.1227,30535.9294,19,0.10828139062439479,1,342637.4721
2020,1,2,1,0.49999999999999994,0.86602540378443871,0,"59","Central","Large",522436.9538,,,,44592.4173,26108.2895,32701.106,20,0.090597144169083377,1,339407.7629
2020,1,2,1,0.49999999999999994,0.86602540378443871,0,"6","East","Strategic",273503.5561,,,,27350.3556,29659.5915,22791.963,14,0.070596033713116443,1,504213.0555
2020,1,2,1,0.49999999999999994,0.86602540378443871,0,"60","Central","Large",404820.119,,,,36801.829,24489.2626,36801.829,21,0.075986533260307659,1,391828.2022
2020,1,2,1,0.49999999999999994,0.86602540378443871,0,"61","Central","Large",273169.6246,,,,30072.8972,32742.3578,26731.4642,16,0.0876718311523998,1,425650.652
2020,1,2,1,0.49999999999999994,0.86602540378443871,0,"62","Central","Strategic",310639.8537,,,,27509.7046,32854.2987,25008.8223,8,0.072108474798170535,1,492814.4804
2020,1,2,1,0.49999999999999994,0.86602540378443871,0,"63","Central","Strategic",667404.9531,,,,43368.3905,22738.8889,30977.4218,10,0.093040442340560831,1,295605.5554
2020,1,2,1,0.49999999999999994,0.86602540378443871,0,"64","West","Small & Medium",397318.4838,,,,32107.1404,22994.2976,29188.3094,7,0.090463602271284069,1,321920.1669
2020,1,2,1,0.49999999999999994,0.86602540378443871,0,"65","Central","Strategic",469288.2105,,,,42662.5646,26591.9446,33520.5865,4,0.052524099636196732,1,611614.726
2020,1,2,1,0.49999999999999994,0.86602540378443871,0,"66","Central","Small & Medium",480945.7274,,,,40078.8106,32695.6122,36995.8252,12,0.07887879578054488,1,457738.5708
2020,1,2,1,0.49999999999999994,0.86602540378443871,0,"67","East","Strategic",571469.7327,,,,43959.2102,24228.361,31748.3185,2,0.13410563332968289,1,218055.249
2020,1,2,1,0.49999999999999994,0.86602540378443871,0,"68","East","Strategic",348458.9734,,,,31715.6524,32948.9271,26429.7103,12,0.060735476231212206,1,593080.688
2020,1,2,1,0.49999999999999994,0.86602540378443871,0,"69","Central","Strategic",274980.8447,,,,27498.0845,20842.8786,27498.0845,9,0.097496936694287578,1,250114.5437
2020,1,2,1,0.49999999999999994,0.86602540378443871,0,"7","Central","Large",293517.4128,,,,27215.1849,31972.7434,22679.3208,10,0.06833606817277714,1,543536.6385
2020,1,2,1,0.49999999999999994,0.86602540378443871,0,"70","West","Large",359503,,,,29958.5833,33795.6223,29958.5833,14,0.055534991394741148,1,675912.4457
2020,1,2,1,0.49999999999999994,0.86602540378443871,0,"71","Central","Large",258200.6948,,,,32275.0869,30070.9908,32275.0869,20,0.090350532435288483,1,360851.8897
2020,1,2,1,0.49999999999999994,0.86602540378443871,0,"72","Central","Large",460885.4672,,,,32550.6475,30927.4459,28210.5611,21,0.0902943720248667,1,432984.2427
2020,1,2,1,0.49999999999999994,0.86602540378443871,0,"73","Central","Strategic",380396.301,,,,33304.6495,26001.3717,28180.8573,15,0.092435183001823309,1,312016.4598
2020,1,2,1,0.49999999999999994,0.86602540378443871,0,"74","Central","Small & Medium",448586.9229,,,,37136.8626,33695.4617,29178.9635,21,0.063297224239708613,1,572822.8495
2020,1,2,1,0.49999999999999994,0.86602540378443871,0,"75","East","Large",416516.1841,,,,38360.1588,28472.8796,31966.799,6,0.068722268301134745,1,484038.9539
2020,1,2,1,0.49999999999999994,0.86602540378443871,0,"76","East","Large",793886.6662,,,,49617.9166,31077.469,30534.1025,9,0.12964387146297268,1,279697.2214
2020,1,2,1,0.49999999999999994,0.86602540378443871,0,"77","Central","Large",161744.9969,,,,26957.4995,30162.5156,26957.4995,9,0.061385187095425668,1,573087.7957
